"id","GeotabId","ActiveFrom","ActiveTo","BaseType","Comment","Name","Version","EntityStatus","RecordLastChangedUtc"
"859","a-ACoJzWk2UepkXhpcEEv4g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA  - JOSÉ AUGUSTO","580",1,"2024-04-10 20:02:53.312158"
"860","aBd2_ETIlxkuxGLuNx7xv-A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dpaschoal Braganca Paulista","4505",1,"2024-04-10 20:02:53.312937"
"861","a2aj4ph1kRUCvc13aClA0BQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vb Auto Center","4458",1,"2024-04-10 20:02:53.313688"
"862","ammGESYoDmECCMTmVJi9LKg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Crispe Auto Pecas Lt","4150",1,"2024-04-10 20:02:53.314483"
"863","adLL4wPhri06uyZ4c0gAnKQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SPI1 - Teresina","184",1,"2024-04-10 20:02:53.315257"
"864","alG6rF13PkEO3UtzHDy89nA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass Mg41","4963",1,"2024-04-10 20:02:53.316025"
"865","aEaoYiV_Kx0u7X5AvxueX3g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","- Cidade Tiradentes, São Paulo - SP, 08471-210, Brasil","517",1,"2024-04-10 20:02:53.316903"
"866","a2TR4UweLOkyNwEbPIyqiUQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via Loja 3","4730",1,"2024-04-10 20:02:53.317705"
"867","aQODDImcHrUGomA2moqwOQQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Xta Reparações Automotiva","4557",1,"2024-04-10 20:02:53.318362"
"868","aREsYpsZ4xkiPvhpbs4frCg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Del Rosso Auto Cente - Ribeirão Preto","4217",1,"2024-04-10 20:02:53.319135"
"869","aFm4pjODTyUKLcVA9DAe12w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pmz Distribuidora S","3959",1,"2024-04-10 20:02:53.319943"
"870","atY6qn8XpqUuSRIhcUutZCg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Fiat Sinal Giovanni","4126",1,"2024-04-10 20:02:53.320775"
"871","aMFnOHouBJUOMIOJbPjHCsg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Escuderia Centro Automotivo","4361",1,"2024-04-10 20:02:53.321559"
"872","ayUWFpX370UGvMgZio37k_g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mj Centro Auto","4685",1,"2024-04-10 20:02:53.324087"
"873","RuleAfterHoursUsageId","2023-06-16 20:29:34.976","2050-01-01 00:00:00","Stock","","After Hours Usage","470",1,"2024-04-10 20:02:53.32491"
"874","a1lIvuMz3DUa7dJFp1go8kw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Plus","4637",1,"2024-04-10 20:02:53.325691"
"875","a96rSmJapsU6mOkW8pu_SwA","2023-12-12 12:56:18.097","2050-01-01 00:00:00","Custom","","Sem cinto de segurança - IOX - Geotab","5330",1,"2024-04-10 20:02:53.326479"
"876","a1qDolOFT702RJXt84eRYRA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alessandro Bueno Da","4774",1,"2024-04-10 20:02:53.327289"
"877","a3IDZ0isHcUqv4uqfVPh0zg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pedrotti Mecânica","4212",1,"2024-04-10 20:02:53.327973"
"878","apAm3nXEYaUyzSRRRk-w0lg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Magalhaes E Pereira","4438",1,"2024-04-10 20:02:53.328825"
"879","aFLFp2SNKXkGQBuZ6ogl1xA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneustore Com Br - Curitiba","5003",1,"2024-04-10 20:02:53.329495"
"880","acNx615WcrU-T8wyhSSOKMw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mercantil Renault","4135",1,"2024-04-10 20:02:53.330208"
"881","abQCC0r7FsUK8vX9ZVs_eqA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco  ZL- Jardim da Conquista, São Paulo - SP, 08344-330, Brasil","5515",1,"2024-04-10 20:02:53.331256"
"882","aHS2J_-ioYkagNy5cxPNKpQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRS6 - Alegrete","190",1,"2024-04-10 20:02:53.331896"
"883","azsMBiBPU_E6IHxf_bte4Hg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneusola - Belo Horizonte","4697",1,"2024-04-10 20:02:53.332534"
"884","aQ0xtjq12pU-U-LFMDRx51A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","RC01 - FBM Receiver Center","105",1,"2024-04-10 20:02:53.333301"
"885","awDy4Qa_1SEOqGNlKbFPVJw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Renault Toriba","4988",1,"2024-04-10 20:02:53.33407"
"886","acs9F4D7KFUK0fZRE3vqJ_g","2022-08-31 20:58:45.657","2050-01-01 00:00:00","Custom","Acima da velocidade da via 8% por 10s","Excesso de velocidade > 8% via","38",1,"2024-04-10 20:02:53.335185"
"887","afFJv8O9b506fsPwlKb2Ncg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO ITAIM PAULISTA X VILA ANY","5510",1,"2024-04-10 20:02:53.335963"
"888","aSb3_yL9tT0yunayv0I3Qlw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Aquarius Comercio","4572",1,"2024-04-10 20:02:53.336618"
"889","aczQ-v7fy3UaiMs2tRLNnqg","2023-12-19 20:53:01.764","2050-01-01 00:00:00","Custom","","Veículo parado com a porta do motorista aberta.","5340",1,"2024-04-10 20:02:53.337881"
"890","a8LV7KT-ebUC3Tfnfr0UJ7Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SMG12 - Uberaba","197",1,"2024-04-10 20:02:53.338848"
"891","a-_hdnwPGgUC1etymwu9pKg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Transportes Gabardo","4905",1,"2024-04-10 20:02:53.339609"
"892","alM88ynoR5kqzZTFe9XjB9Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRS1 / BRXRS1 - Porto Alegre","121",1,"2024-04-10 20:02:53.340802"
"893","aPJxLSlo1AUGLZU1XGrbGPw","2023-09-26 14:01:16.357","2050-01-01 00:00:00","Custom","","Excesso de velocidade 80 km/h [NOT IN USE]","5188",1,"2024-04-10 20:02:53.341571"
"894","aHziSKDrJKUqIF4PrsV1qYQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP28 - Jales","199",1,"2024-04-10 20:02:53.342503"
"895","a6CaMY3LJTUWEjigawP4d1w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5151",1,"2024-04-10 20:02:53.343175"
"896","a3bKKokINg0qqR6rQe5Ipaw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Anchieta Pecas Distribuidora","4260",1,"2024-04-10 20:02:53.344019"
"897","arHa7ae0ojECDGHbPCGgnwA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo PR","5052",1,"2024-04-10 20:02:53.344874"
"898","a_tZ7lrXTd0CGTWL4kMny0g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autocim - Balneário Camboriú","4211",1,"2024-04-10 20:02:53.345634"
"899","amZjFpL7ujEuA57liIIltFQ","2023-07-01 20:41:55.489","2050-01-01 00:00:00","Custom","Veiculo parado por mais de 20 segundos com freio de mão não acionado.","Veículo estacionado e freio de mão não acionado.","496",1,"2024-04-10 20:02:53.346403"
"900","aCwbIXaYQokSjcjEzBexdRg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Leao De Juda","4474",1,"2024-04-10 20:02:53.347188"
"901","abJhUSlpSDUiXfrg8vPFXUw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Yeshua Transportes - Sao Bernardo Do Campo","4830",1,"2024-04-10 20:02:53.347955"
"902","a3KIEsBt5REWPeSar2MuSOA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP17 / BRXSP4 - São Bernardo do Campo","145",1,"2024-04-10 20:02:53.348697"
"903","aaxm9HZKCTkiegJGUdXBXJg","2023-06-16 20:28:56.902","2050-01-01 00:00:00","Custom","","Eco Express - Uso noturno","469",1,"2024-04-10 20:02:53.349433"
"904","aWciI8MarX0aQzRrkJv3WTA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Barretao Auto Center","4178",1,"2024-04-10 20:02:53.350121"
"905","aoSgvg7A-3EqP92y8EpsBYg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP9 - Limeira","132",1,"2024-04-10 20:02:53.350883"
"906","a8eK3-_UAzUuFyILBpi6k2g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Pocos De Caldas","4097",1,"2024-04-10 20:02:53.351624"
"907","aegWkGO8Ho0aXOD35Qol0ug","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Powermec Reparos Automotivo","4222",1,"2024-04-10 20:02:53.352408"
"908","aCWfzGHAqAkagL7r_XoxJ5w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gb Auto Center","4933",1,"2024-04-10 20:02:53.353159"
"909","axE7WGzNUgEuKcXpWAnxL-w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo Ju","4201",1,"2024-04-10 20:02:53.354059"
"910","autLbIwYT1kuEmOleqK4YZw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","AREA DE RISCO JARDIM HELENA - PANTANAL","5460",1,"2024-04-10 20:02:53.354879"
"911","a9PWcoV4wLU24fXrJkdO3Ig","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Green Ville Comercio","4864",1,"2024-04-10 20:02:53.356075"
"912","akRWTGbZLVUeMQXWOV9pqmQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Plena Visao Vistoria","4479",1,"2024-04-10 20:02:53.356716"
"913","aQpeqbpzbskmUU6gxfo2HLQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bono Pneus","4869",1,"2024-04-10 20:02:53.357471"
"914","amjhBDPR-r0u7XBjT03IzaA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Alternativa Pecas E","4626",1,"2024-04-10 20:02:53.358231"
"915","aFwB7FSW7okmCH3UUHTTQxg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Stheticar","4546",1,"2024-04-10 20:02:53.359023"
"916","aXL5vw1Mq1UaqBuLqc1c_Nw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SSP30 / BRXSP10 - Guarulhos Mega","5055",1,"2024-04-10 20:02:53.359902"
"917","aIIiRHBEtyUK7AU0u5SwCpg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dunlop Pneulandia","4844",1,"2024-04-10 20:02:53.360678"
"918","apG2En9iZZU-FDGaGodG1lg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Admol","4146",1,"2024-04-10 20:02:53.361513"
"919","af2xzVFB0OUGLe6wfD7BTdg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento Murici","386",1,"2024-04-10 20:02:53.363633"
"920","ajwhP0p7d1EW1bWO1RGW6Kg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Jundiai Center","4528",1,"2024-04-10 20:02:53.364765"
"921","a7Hkb0qB5m0yofuTUxfLUOg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jeronimo Car","4257",1,"2024-04-10 20:02:53.365608"
"922","aY34VlPfMVUGw7jXufRRkWg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Getek Assistance","4559",1,"2024-04-10 20:02:53.366631"
"923","aFyFcprRKEEqMO5VVAC1j5Q","2023-08-09 00:51:14.274","2050-01-01 00:00:00","Custom","Saída do CD com carga baixa (>60%)","Saída do CD com carga baixa (>60%)","554",1,"2024-04-10 20:02:53.367408"
"924","aZ7PfmvbNOk6QeCx2FzCHCA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto mania","4452",1,"2024-04-10 20:02:53.368174"
"925","aU24Ugbl_jkayPwrLxdWhSQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass Mg47","4599",1,"2024-04-10 20:02:53.369085"
"926","aq3PNeAxaBUCLGKUsOBhPag","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5130",1,"2024-04-10 20:02:53.369873"
"927","amGlNbk5ex0qBWPiZdw-mCQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo SC","5095",1,"2024-04-10 20:02:53.370729"
"928","asJWaQCGJiU6rpUFLQ-LHzQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mercantil Andreta","4671",1,"2024-04-10 20:02:53.372368"
"929","ab1sJG5kbjU258BVsJokBBw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA  - OFICINA DO BETO","585",1,"2024-04-10 20:02:53.373162"
"930","amdCaILzcsUKzMmRzGmhPFQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SRJ1 / BRXRJ1 - Rio de Janeiro","270",1,"2024-04-10 20:02:53.373954"
"931","aXOePodAPAkCerYQ_jEX-Vw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Sao Cristovao Center","4710",1,"2024-04-10 20:02:53.374739"
"932","aRHMdu0JDwE-kiyC_w4Nj_g","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5102",1,"2024-04-10 20:02:53.37555"
"933","a8CiUpzQRVUuNaijzXUMWTA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - HUB Shopee (Cabo de Santo Agostinho)","5075",1,"2024-04-10 20:02:53.376547"
"934","ah6AagWnIsU-7bI_fwyyGPQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Center E Borrac","4781",1,"2024-04-10 20:02:53.377243"
"935","al8ryff3CRUypjfTbcc1IWg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Wi8 Comercio E Serviços","4318",1,"2024-04-10 20:02:53.378184"
"936","a084o0nMfYU22P4C7_43YPg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Ngn Distribuidora De","4336",1,"2024-04-10 20:02:53.378802"
"937","afMJg8N-yfEWmv7P3ojJKQA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5116",1,"2024-04-10 20:02:53.379566"
"938","aVoy0UGPaB0298uhvyKPlWA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo ideal","4603",1,"2024-04-10 20:02:53.380415"
"939","aYyRoeykTTUOtdVoDXguaQw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Maia Despachante","4510",1,"2024-04-10 20:02:53.381226"
"940","aKX7ZWfFT8ESV2-gAtSwjxQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Amorim Centro Automotivo","4161",1,"2024-04-10 20:02:53.38198"
"941","aPEtws6WFSE2Zdo1GPyaulw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Tiriba Pontocom","4825",1,"2024-04-10 20:02:53.382893"
"942","a0vl_3AZG1EeqWVA8RQggPw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","ESTACIONAMENTO DA OFICINA PASSOS","4083",1,"2024-04-10 20:02:53.383624"
"943","aHoJzSDWd50SjDBuEF90jFQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Casa Do Lanterneiro","4906",1,"2024-04-10 20:02:53.384419"
"944","atkJlNJt8bEeCWG6SjtTBPA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5163",1,"2024-04-10 20:02:53.385204"
"945","aTLOC8PM3f0mwsSWv2NEmrQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5140",1,"2024-04-10 20:02:53.385989"
"946","aFUAOjtU6Akm_1w6EkL_-tg","2022-08-15 16:51:48.016","2050-01-01 00:00:00","Custom","Motorista sem cinto de segurança por mais de 5 segundos","Sem cinto de segurança > 5s","31",1,"2024-04-10 20:02:53.386726"
"947","abPvXDxaiKkukWmiZUbtxoQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo DF","5092",1,"2024-04-10 20:02:53.387472"
"948","a9gUI0sp2i0aCEFH7CtLcMA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 52","4202",1,"2024-04-10 20:02:53.38819"
"949","aOpH4wZ5RmkuLvJsMMdJDTg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Andre Car","4482",1,"2024-04-10 20:02:53.388969"
"950","a8fxthEtFm0iihwqSjPLX9A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5138",1,"2024-04-10 20:02:53.392518"
"951","aurRDtFDjXEyLUdRM4TRvLg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Dpaschoal Limeira Sp","4832",1,"2024-04-10 20:02:53.393322"
"952","aQ4S1GI-Q40S67olKu73oVg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bf Acessorios Pecas","4136",1,"2024-04-10 20:02:53.394094"
"953","aHPEQ22ASwUi-Z7obmd_21Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Loggi","5110",1,"2024-04-10 20:02:53.394896"
"954","aoksqCSghHk2QAevtjaYKeg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco Cluster  - Jardim Pte. Alta I, Guarulhos - SP, 07179-296, B","414",1,"2024-04-10 20:02:53.395698"
"955","aL5gaf7XqXkSnhycNJKX4Kw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Thompson Transportes","4924",1,"2024-04-10 20:02:53.396409"
"956","aR9oQox1wBUm6Z22rRAE80A","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Renault Sinal France - Vila Almeida","4804",1,"2024-04-10 20:02:53.397063"
"957","aJmnoOpuWbkmAjx8shw9dzA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Center Formula","4412",1,"2024-04-10 20:02:53.39786"
"958","aGncOHHKUoE-nY5d0q9GkbQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Praia Grand","2880",1,"2024-04-10 20:02:53.398654"
"959","azPAdjBj3BEafi6oRUQAtYQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - Shopee","5147",1,"2024-04-10 20:02:53.399424"
"960","aay67TQND20WW0i6re2STVA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gp Auto Center","4263",1,"2024-04-10 20:02:53.400198"
"961","aJ3ttOEBdNEeHBwglJo4UjA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Gil (Belem)","4975",1,"2024-04-10 20:02:53.401145"
"962","aH1W_t1rY40mlhqwOmI44yQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Oficina Cristo Rei","4923",1,"2024-04-10 20:02:53.402045"
"963","afBLdVEdLYE67up7rviPbnA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Especializada Veiga","4111",1,"2024-04-10 20:02:53.403224"
"964","aVj0VLE3nxEO6ybqftwQIZg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - SOC Campinas (SP) - Shopee","5016",1,"2024-04-10 20:02:53.404025"
"965","auHIWus-8gU-MsRL6Jg2KDA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - GRU10 - Amazon","5036",1,"2024-04-10 20:02:53.404805"
"966","aUdmptvQNZk282WCRHAWCeA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Cayenne Centro Autom","5004",1,"2024-04-10 20:02:53.40556"
"967","a9ZZCLk2YnUK7zlFDs6ynvA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Santa Emilia Renault","4304",1,"2024-04-10 20:02:53.406387"
"968","aBXncFspqY0-l0lIe8VR-yg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","CONCORRENTE  - CD Via Varejo MT","5097",1,"2024-04-10 20:02:53.407158"
"969","aB-iJZfnFTUq6LGrlwHs_kg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Centro Automotivo","4143",1,"2024-04-10 20:02:53.407942"
"970","acipoiDUALUSp3rcJOgrusw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Vip Car","4209",1,"2024-04-10 20:02:53.408677"
"971","anZ90eH67TESN-mUHLtPNpw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Colonial Pneus","4162",1,"2024-04-10 20:02:53.409433"
"972","aFPT-MzHPkk6qlzPhoJ0ijw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Roma","4793",1,"2024-04-10 20:02:53.410184"
"973","a7TuCcIIG2UmFzk12u1J1yQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Marques Pneus","4274",1,"2024-04-10 20:02:53.410995"
"974","a0JUsmbFep0SY5C5CGE9JzQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Tech","4383",1,"2024-04-10 20:02:53.411774"
"975","aKO_fawM6cUm_4smFqPz1og","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Vitoria Centro Automotivo","4099",1,"2024-04-10 20:02:53.412774"
"976","adiUB76tBWUqmZlo3xAa98w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Auto Pecas Papagaio","4123",1,"2024-04-10 20:02:53.413607"
"977","aQI4aCPgi-E-vqPmpmI0lHw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","SPR3 / BRXPR3 - Cascavel","164",1,"2024-04-10 20:02:53.414342"
"978","a7_2QThXPqES9zYcsE5xkWA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Renato Auto Service - Avaré","4164",1,"2024-04-10 20:02:53.415098"
"979","a9D-C2kYWBEOedSdYrYgTaA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Campneus Criciúma","4619",1,"2024-04-10 20:02:53.415895"
"980","aDvIcbyHUeUGltxlI8ifrtQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Bgtech Pecas E Serviços","4112",1,"2024-04-10 20:02:53.416675"
"981","a8aWDZPKvHki3gcXvrkgCkw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Autoglass - Jundiai","3872",1,"2024-04-10 20:02:53.417455"
"982","ajY5tA5s_vEGiLVl1o0V9Tw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Gp Pneus - Jardim Presidente","4611",1,"2024-04-10 20:02:53.418251"
"983","aU_79bUj8PUmzTIG6JfkF3w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Am Pneus - Barra Mansa","4819",1,"2024-04-10 20:02:53.419018"
"984","aQc-HO3BMAUO6TKbIlJWVHQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Jad Centro Automotivo","4248",1,"2024-04-10 20:02:53.419912"
"985","aFLR4Zp97O0qsz0PuWpagrw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Estacionamento Murici","398",1,"2024-04-10 20:02:53.420771"
"986","aP1Mb839iM0iYTw9ZFivDQQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Acb Comercio De Pneu","4753",1,"2024-04-10 20:02:53.421375"
"987","apAaPelcDKkelGtaojdQc5w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Iter Telemetria E Ra","4193",1,"2024-04-10 20:02:53.422149"
"988","aaVjIrKTAHE6kBPlrQjK_YQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","Área de risco - Jardim Hanna, Guarulhos - SP, 07160-650, Brasil","5493",1,"2024-04-10 20:02:53.422922"
"989","aVBT8O7p38EufzsKp0D827Q","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Horizonte Centro Automotivo","4147",1,"2024-04-10 20:02:53.423707"
"990","a376pXERZF0mSfr-78-EhMg","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Mecanica Cestari","4854",1,"2024-04-10 20:02:53.424562"
"991","a3nSXo8oA2U-IOZwdlSTyGA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Silva Som Acessórios","4577",1,"2024-04-10 20:02:53.425318"
"992","aGaeu2YavuU2C1JQEL8TZsA","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Esphera Soluções","4955",1,"2024-04-10 20:02:53.426081"
"993","a-Icxa_bwjkePw40ZDJRGbw","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Della Via - Loja 80","4309",1,"2024-04-10 20:02:53.426865"
"994","aTeJXHRLq6k6W6v25ucQuCQ","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Eva Iolanda Transportadora","4798",1,"2024-04-10 20:02:53.427639"
"995","aVeQ_m-IFXkyRkjxMY02F5w","1986-01-01 00:00:00","2050-01-01 00:00:00","ZoneStop","","OFICINA - Pneustore Com Br - Contagem","4822",1,"2024-04-10 20:02:53.428432"
