"ModeloCarro","id","GeotabId","ChargeIsEstimated","ChargeType","StartTime","DeviceId","DurationTicks","EndStateOfCharge","EnergyConsumedKwh","EnergyUsedSinceLastChargeKwh","Latitude","Longitude","MaxACVoltage","MeasuredBatteryEnergyInKwh","MeasuredBatteryEnergyOutKwh","MeasuredOnBoardChargerEnergyInKwh","MeasuredOnBoardChargerEnergyOutKwh","PeakPowerKw","StartStateOfCharge","TripStop","Version","RecordCreationTimeUtc"
"E-Jumpy","2912","aPb79Zx4_v0aMO03_99xnsg",True,"AC","2024-04-09 02:02:08","b118C","190689500000","100","22.738636016845703",NULL,"-22.571802139282227","-47.389976501464844",NULL,"20.010000228881836","0","0","0","-0.4795454442501068","72.75","2024-04-09 00:15:21","2292192","2024-04-10 20:07:45.088429"
"E-Jumpy","99","aukmoEGjenEqhzsA5OASduA",True,"AC","2024-04-09 02:02:08","b118C","190689500000","100","22.738636016845703",NULL,"-22.571802139282227","-47.389976501464844",NULL,"20.010000228881836","0","0","0","-0.4795454442501068","72.75","2024-04-09 00:15:21","2290712","2024-04-10 20:03:05.580012"
"E-Expert","2213","aLxsk9ZxATE2pZgNHn2SpIA",True,"AC","2024-04-09 02:00:02","bF22","298945670000","95.125","48.272727966308594","36.79999923706055","-30.002227783203125","-51.16374969482422",NULL,"42.47999954223633","0.009999999776482582","0","0","-0.5465909242630005","35","2024-04-09 01:59:18","2285452","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","1265","aVc94cFPdXUG7KHWxBYLUEA",True,"AC","2024-04-09 01:59:21","bCD9","284565130000","79.99999237060547","27.363636016845703",NULL,"-22.62668800354004","-47.18860626220703",NULL,"24.079999923706055","0","0","0","-0.5613636374473572","4.999992847442627","2024-04-08 22:24:22","2291871","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2174","ahNwTs129ukCKpfmJnNuBbQ",True,"AC","2024-04-09 01:56:15","bE75","258840400000","100","24.852272033691406",NULL,"-15.79417610168457","-47.986942291259766",NULL,"21.8700008392334","0","0","0","-0.706818163394928","34","2024-04-09 01:55:37","2291732","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1180","azJAYIVuq0UiZya0AdzRHlg",True,"AC","2024-04-09 01:55:15.017","bE67","153540300000","100","14.977272987365723",NULL,"-15.794329643249512","-47.98686599731445",NULL,"13.180000305175781","0","0","0","-0.20681817829608917","63","2024-04-09 01:54:38","2290503","2024-04-10 20:03:05.580012"
"E-Jumpy","849","a9P3eEfFwPUSLBl8ZuKrEZA",True,"AC","2024-04-09 01:54:04","b6BF","6207730000","100","0.5454545617103577",NULL,"-22.42406463623047","-46.97904586791992",NULL,"0.47999998927116394","0","0","0","-0.5556818246841431","98.625","2024-04-08 19:54:34","2291203","2024-04-10 20:03:05.580012"
"E-Jumpy","3299","aokAkqOpHQ023VPuHz_bEzw",True,"AC","2024-04-09 01:54:04","b6BF","6207730000","100","0.5454545617103577",NULL,"-22.42406463623047","-46.97904586791992",NULL,"0.47999998927116394","0","0","0","-0.5556818246841431","98.625","2024-04-08 19:54:34","2292589","2024-04-10 20:33:42.693724"
"Kangoo Z.E. MAXI 2 Lugares 2P","2849","aZKUcT0LaGU2Cs5kM5tsqVw",True,"AC","2024-04-09 01:53:43","b8BE","100000400000","100","18.19318199157715",NULL,"-21.193523406982422","-47.76988220214844",NULL,"16.010000228881836","0","0","0",NULL,"51.99969482421875","2024-04-08 22:02:21","2292130","2024-04-10 20:04:09.943701"
"Kangoo Z.E. MAXI 2 Lugares 2P","91","aZ4xFHw4gaUe6vU8BPXajgA",True,"AC","2024-04-09 01:53:43","b8BE","100000400000","100","18.19318199157715",NULL,"-21.193523406982422","-47.76988220214844",NULL,"16.010000228881836","0","0","0",NULL,"51.99969482421875","2024-04-08 22:02:21","2290647","2024-04-10 20:03:05.580012"
" E-Jumpy","135","aU4cwVxKzlkamnDS17oqQGQ",True,"AC","2024-04-09 01:53:42","b10EC","59766100000","75.5","10.488636016845703",NULL,"-22.42403793334961","-46.978919982910156",NULL,"9.229999542236328","0","0","0","-0.4625000059604645","61.5","2024-04-08 20:34:24","2282832","2024-04-10 20:03:05.580012"
"E-Jumpy","1436","aBxKX2H_TrUODXtr1mvt3tA",True,"AC","2024-04-09 01:50:18.013","bE37","78447140000","97.375","13.704545021057129","0","-22.424013137817383","-46.97896957397461",NULL,"12.0600004196167","0","0","0","-0.145454540848732","82","2024-04-09 00:24:50","2265815","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2118","amwjlQn0DB0yS8LjOPbmArg",True,"AC","2024-04-09 01:48:09.007","b3C4","114493799999","100","20.602272033691406",NULL,"-23.400089263916016","-47.38058090209961",NULL,"18.1299991607666","0","0","0",NULL,"43","2024-04-09 01:47:36.063","2291538","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","381","apoP5qmTqwkKfPoo8wGNa3A",True,"AC","2024-04-09 01:47:08","b1178","139394870000","99","26.113636016845703","22.149999618530273","-22.959001541137695","-47.14076232910156",NULL,"22.979999542236328","0","0","0","-0.22499999403953552","27.99648094177246","2024-04-09 01:43:27","2286776","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1098","aRMz70N-Yd0WzA_xs5a23ig",True,"AC","2024-04-09 01:46:42","bC16","288030270000","100","26.69318199157715",NULL,"-15.794303894042969","-47.98684310913086",NULL,"23.489999771118164","0","0","0","-0.7784090638160706","24","2024-04-09 01:46:04","2291433","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","1206","ai0uUGqlq7EWDaVhANBYKOQ",True,"AC","2024-04-09 01:45:11","bCDD","347220270000","100","29.079545974731445",NULL,"-22.584243774414062","-47.37059783935547",NULL,"25.59000015258789","0","0","0","-0.3068181872367859","16","2024-04-09 01:42:57","2291457","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2463","aeJfjC0SPB0KBfag82W-Nsg",True,"AC","2024-04-09 01:43:43","b1F6","27570730000","84","2.6022727489471436",NULL,"-23.696409225463867","-46.620391845703125",NULL,"2.2899999618530273","0","0","0",NULL,"76","2024-04-09 01:30:09","2291491","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2096","aKsultH-RP0e5JmDogV34QQ",True,"AC","2024-04-09 01:40:59","b373","44650370000","100","4.113636493682861",NULL,"-23.582080841064453","-45.34059524536133",NULL,"3.619999885559082","0","0","0",NULL,"92","2024-04-08 20:48:52","2284373","2024-04-10 20:03:05.580012"
"E-Expert","949","aUAJq_I_800GPelLXPRtjJA",True,"AC","2024-04-09 01:40:18","b1020","498731070000","90","24.852272033691406",NULL,"-20.145740509033203","-40.23698043823242",NULL,"21.8700008392334","0","0","0","-0.45681819319725037","54.375","2024-04-09 01:38:51","2291836","2024-04-10 20:03:05.580012"
"E-Jumpy","34","aJKI1I07hyECGjDccgNqe4g",False,"DC","2024-04-09 01:39:44","b3FD","49799270000","100","26.700000762939453",NULL,"-23.560243606567383","-46.56757736206055",NULL,"26.700000762939453","0","0","0","-0.4099999964237213","61.625","2024-04-09 01:36:48","2291565","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2p","3051","a2YYkbx-xnkGo4nBXmE9FqQ",True,"AC","2024-04-09 01:38:54","bE6E","260454400000","100","24.409090042114258","21.889999389648438","-15.79417610168457","-47.98684310913086",NULL,"21.479999542236328","0","0","0","-0.7090908885002136","32","2024-04-09 01:37:57","2292337","2024-04-10 20:11:20.962205"
"Kangoo Z.E. MAXI 2 Lugares 2p","2062","aiVT_zfattUyn13do0uVIMg",True,"AC","2024-04-09 01:38:54","bE6E","260454400000","100","24.409090042114258","21.889999389648438","-15.79417610168457","-47.98684310913086",NULL,"21.479999542236328","0","0","0","-0.7090908885002136","32","2024-04-09 01:37:57","2289554","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2206","aqyLiRPeBekqB0iFOmPhDvA",True,"AC","2024-04-09 01:37:48","b1139","220123430000","100","21.534090042114258",NULL,"-23.610727310180664","-48.01410675048828",NULL,"18.950000762939453","0","0","0","-0.7965909242630005","43.99997329711914","2024-04-08 20:34:51","2290529","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2706","aznoCEeDo1UO5O6grv0d4mw",True,"AC","2024-04-09 01:37:48","b1139","220123430000","100","21.534090042114258",NULL,"-23.610727310180664","-48.01410675048828",NULL,"18.950000762939453","0","0","0","-0.7965909242630005","43.99997329711914","2024-04-08 20:34:51","2292030","2024-04-10 20:03:37.624787"
"Kangoo Z.E. MAXI 2 Lugares 2P","2139","a_MEmXYZNUEONA4D4vWuJNg",True,"AC","2024-04-09 01:37:46.013","b1F6","3162370000","76","0.28409090638160706","0","-23.696409225463867","-46.620391845703125",NULL,"0.25","0","0","0",NULL,"75","2024-04-09 01:30:09","2283662","2024-04-10 20:03:05.580012"
"Kangoo Z.E. Maxi 2 Lugares 2p","1017","aumH_80Gt5kaoaSFwwJY5qA",True,"AC","2024-04-09 01:37:19","b123B","230610269999","100","28.840909957885742",NULL,"-23.75664710998535","-46.6838264465332",NULL,"25.3799991607666","0","0","0",NULL,"17","2024-04-09 01:21:49","2291288","2024-04-10 20:03:05.580012"
"E-Expert","2012","artq0C0B_z0SCIHrPoyJy6w",True,"AC","2024-04-09 01:37:17.013","b109A","101826900000","100","16.113636016845703",NULL,"-23.960397720336914","-46.47006607055664",NULL,"14.180000305175781","0","0","0","-0.5375000238418579","81.5","2024-04-09 01:36:44","2291231","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2023","aWghdv8va9E6tdb0n1A9Kvw",True,"AC","2024-04-09 01:35:47","b716","287623770000","99","17.488636016845703",NULL,"-23.247257232666016","-45.802879333496094",NULL,"15.390000343322754","0","0","0","-0.12045454233884811","54","2024-04-08 20:14:51","2291679","2024-04-10 20:03:05.580012"
"Kangoo Z.E. Maxi 2 Lugares 2p","1511","anWjRNpbLvUi5PBHqNm4KUA",True,"AC","2024-04-09 01:35:31","b123B","610870000","17","0.10227272659540176","21.93000030517578","-23.75664710998535","-46.6838264465332",NULL,"0.09000000357627869","0","0","0","-0.7715908885002136","16.999042510986328","2024-04-09 01:21:49","2278219","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1078","a4obBx_dY_UKhXMT6sawihQ",True,"AC","2024-04-09 01:35:30.007","bA21","39946960000","37","7.3522725105285645","25.010000228881836","-22.99965476989746","-45.579647064208984",NULL,"6.46999979019165","0","0","0",NULL,"15.999216079711914","2024-04-09 01:31:54.063","2255646","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1129","aGTsZoPVpFkCJZTSf4AaVHQ",True,"AC","2024-04-09 01:34:56.02","bE78","311340200000","100","30","26.959999084472656","-15.794252395629883","-47.98686599731445",NULL,"26.399999618530273","0","0","0","-0.6931818127632141","17","2024-04-09 01:33:58","2290943","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2647","arezdYmjEBkSom4WO8HCiwQ",True,"AC","2024-04-09 01:34:56.02","bE78","311340200000","100","30",NULL,"-15.794252395629883","-47.98686599731445",NULL,"26.399999618530273","0","0","0","-0.6931818127632141","17","2024-04-09 01:33:58","2291969","2024-04-10 20:03:37.624787"
"Kangoo Z.E. MAXI 2 Lugares 2P","1797","aC7puIs_0IkyQu4JpodS0gw",True,"AC","2024-04-09 01:33:40","b1F6","2112700000","75","0.1818181872367859","0","-23.696409225463867","-46.620391845703125",NULL,"0.1599999964237213","0","0","0",NULL,"75","2024-04-09 01:30:09","2283661","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2959","autfrCBxzv0mPM0Ju29-7ig",True,"AC","2024-04-09 01:31:44","bA7A","109060200000","100","19.477272033691406",NULL,"-27.596954345703125","-48.636314392089844",NULL,"17.139999389648438","0","0","0","-1.1136363744735718","48","2024-04-08 22:37:39","2292231","2024-04-10 20:08:48.15449"
"Kangoo Z.E. MAXI 2 Lugares 2P","2489","a7O0an4Zo70y8OUdgAiNnew",True,"AC","2024-04-09 01:31:44","bA7A","109060200000","100","19.477272033691406",NULL,"-27.596954345703125","-48.636314392089844",NULL,"17.139999389648438","0","0","0","-1.1136363744735718","48","2024-04-08 22:37:39","2290751","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","153","asVMAhhxe1EmezS-Df_C1kQ",True,"AC","2024-04-09 01:30:49","b1F6","1332769999","75","0.11363636702299118","0.019999999552965164","-23.696409225463867","-46.620391845703125",NULL,"0.10000000149011612","0","0","0","-0.7602272629737854","75","2024-04-09 01:30:09","2283660","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","358","aZVe5m1EpfkuyKlc8d4D1Aw",True,"AC","2024-04-09 01:30:21","b86E","27190369999","100","3.3068182468414307",NULL,"-22.305612564086914","-49.103614807128906",NULL,"2.9100000858306885","0","0","0","-0.6613636612892151","92","2024-04-09 01:29:43","2288396","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2362","a2HNei1COIUuTe8sBRq3pQA",True,"AC","2024-04-09 01:29:17","b376","16039530000","33.00282287597656","1.4431818723678589","0","-23.574527740478516","-45.27301025390625",NULL,"1.2699999809265137","0","0","0",NULL,"28.999732971191406","2024-04-08 22:36:37","2282281","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","761","aOyhZz15_-0-Fth40AVxr1A",True,"AC","2024-04-09 01:27:34","b1F6","132730000","75","0",NULL,"-23.69638442993164","-46.620338439941406",NULL,"0","0","0","0","-0.7647727131843567","75","2024-04-09 01:25:54","2283659","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1509","aYDBZwtadIEScfuHrZOKQUQ",True,"AC","2024-04-09 01:27:14","b9B6","249433570000","100","25.93181800842285","18.84000015258789","-23.730457305908203","-46.7043342590332",NULL,"22.81999969482422","0","0","0","-0.9750000238418579","24.005796432495117","2024-04-09 01:24:27","2285469","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1755","an-NkFI7ZzE6w2GYbqwtrXg",True,"AC","2024-04-09 01:26:06","b247","14100000","100","0",NULL,"-24.119245529174805","-46.694271087646484",NULL,"0","0","0","0",NULL,"100","2024-04-08 15:37:22","2291636","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2962","a5nDtoVXv10eEVFKgwjHQUQ",True,"AC","2024-04-09 01:24:19","b169","160997530000","100","14.659090995788574",NULL,"-23.988378524780273","-46.489471435546875",NULL,"12.899999618530273","0","0","0","-0.32499998807907104","56","2024-04-08 21:43:12","2292230","2024-04-10 20:08:48.15449"
"Kangoo Z.E. MAXI 2 Lugares 2P","1584","adEf1_VuW_UuR0hwUP4J58w",True,"AC","2024-04-09 01:24:19","b169","160997530000","100","14.659090995788574",NULL,"-23.988378524780273","-46.489471435546875",NULL,"12.899999618530273","0","0","0","-0.32499998807907104","56","2024-04-08 21:43:12","2290753","2024-04-10 20:03:05.580012"
"E-Jumpy","2415","auW61QKTs40-tRlF3LBfNPA",True,"AC","2024-04-09 01:23:43","bE37","15888230000","82","2.75","0","-22.424013137817383","-46.97896957397461",NULL,"2.4200000762939453","0","0","0","-0.14659090340137482","78.5","2024-04-09 00:24:50","2265814","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","657","atnVAu2fv0E2CrA-QIB-Ngg",True,"AC","2024-04-09 01:23:03","bCDC","235180430000","100","21.829545974731445",NULL,"-22.636749267578125","-47.19021987915039",NULL,"19.209999084472656","0","0","0",NULL,"42","2024-04-09 00:46:30","2286451","2024-04-10 20:03:05.580012"
"E-Jumpy","1219","afUi6W4df5ky3P_pXDQ0zKw",False,"DC","2024-04-09 01:22:07.007","b3FD","417730000","61.625","0",NULL,"-23.560319900512695","-46.567604064941406",NULL,"0","0","0","0","-0.41100001335144043","61.625","2024-04-09 01:12:30","2259197","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","379","a2h-M9TE63EG1HoTw6UDsgg",True,"AC","2024-04-09 01:19:00","b10E1","55660730000","26","10",NULL,"-23.511808395385742","-46.743934631347656",NULL,"8.800000190734863","0","0","0",NULL,"0","2024-04-09 01:04:10","2252664","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1352","alzWAkQUbMUK3vym7_GvhQQ",True,"AC","2024-04-09 01:17:55","b8A4","197410200000","100","19.80681800842285","6.480000019073486","-23.95576286315918","-46.46015930175781",NULL,"17.43000030517578","0","0","0","-1.712499976158142","48","2024-04-09 01:16:49","2283674","2024-04-10 20:03:05.580012"
"E-Jumpy","1298","akXNTQzQgH0q-DyjdKS708A",True,"AC","2024-04-09 01:17:48","bFAA","198271130000","100","15.761363983154297","1.3200000524520874","-19.84112548828125","-43.91239547729492",NULL,"13.869999885559082","0.009999999776482582","0","0","-0.5272727012634277","77","2024-04-09 01:16:18","2251552","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","82","aYzHI2oxKGEOzdenUk3g-gA",True,"AC","2024-04-09 01:17:36","b60E","58420170000","96.99981689453125","10.625","0","-23.421005249023438","-46.79616165161133",NULL,"9.350000381469727","0","0","0","-0.25681817531585693","87.5","2024-04-08 16:56:56","2289655","2024-04-10 20:03:05.580012"
"E-Expert","1257","a1sYf-Taupki1GKdSGwKKLg",True,"AC","2024-04-09 01:17:30","b1003","268588200000","100","46.45454406738281","39.630001068115234","-22.42406463623047","-46.97901916503906",NULL,"40.880001068115234","0","0","0","-0.15000000596046448","35.875","2024-04-09 01:17:07.063","2282842","2024-04-10 20:03:05.580012"
"JAC iEV1200T AT 4x2 2P","1260","aaMqXlaZ3MEu3xDhFM3OEwA",False,"DC","2024-04-09 01:17:26","b60E","22370000","87.5","0","0","-23.421005249023438","-46.79616165161133",NULL,"0","0","0","0",NULL,"87.5","2024-04-08 16:56:56","2289654","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","299","axLISak1-dE-tkYx4XPXcew",True,"AC","2024-04-09 01:17:18","b346","302253900000","83","19.079545974731445",NULL,"-22.946918487548828","-47.102745056152344",NULL,"16.790000915527344","0","0","0","-0.39318183064460754","27","2024-04-09 01:16:26","2282142","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","110","aPSuuSoNw00aHSyoVW1nFqQ",True,"AC","2024-04-09 01:16:22","b7F7","99229400000","65.02589416503906","9.522727012634277",NULL,"-21.193754196166992","-47.769676208496094",NULL,"8.380000114440918","0","0","0","-0.11818181723356247","38","2024-04-09 01:15:47","2278380","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","477","auW7rHSWY10aUqAB9SIT_YA",True,"AC","2024-04-09 01:15:48","bD28","195190570000","100","18.56818199157715",NULL,"-23.095245361328125","-45.91037368774414",NULL,"16.34000015258789","0","0","0",NULL,"51.00012969970703","2024-04-08 20:40:44","2289119","2024-04-10 20:03:05.580012"
"E- Scudo 4P","2205","aFP9Ps4_WxUWflVIRmzr9rQ",True,"AC","2024-04-09 01:15:34","b1204","263406470000","100","41.431819915771484",NULL,"-20.062156677246094","-43.97575759887695",NULL,"36.459999084472656","0.009999999776482582","0","0","-0.1511363685131073","47","2024-04-09 01:15:19","2287015","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","1038","azVygx8rxSEGBok394TWSaw",True,"AC","2024-04-09 01:13:30","b9E1","195040629999","100","19.81818199157715",NULL,"-23.684967041015625","-46.43732452392578",NULL,"17.440000534057617","0","0","0",NULL,"46","2024-04-09 01:11:02","2290677","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","230","agl4GBVU4jk-O7RmCjAForg",True,"AC","2024-04-09 01:11:33","b9E1","795300000","46","0.05681818351149559","16.760000228881836","-23.684967041015625","-46.43732452392578",NULL,"0.05000000074505806","0","0","0","-0.3170454502105713","46","2024-04-09 01:11:02","2284560","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","234","aRn7NFXPofkO7qQgMk_ZzBQ",True,"AC","2024-04-09 01:10:15","bA6E","296255670000","100","30.19318199157715",NULL,"-23.67569923400879","-46.4964599609375",NULL,"26.56999969482422","0","0","0","-0.1920454502105713","18","2024-04-09 01:03:26","2291444","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2282","a2k1cZ3II70eSii8W4tMymQ",True,"AC","2024-04-09 01:10:00","b114A","107560200000","100","13.159090995788574","10.680000305175781","-23.569791793823242","-46.81546401977539",NULL,"11.579999923706055","0","0","0","-0.4170454442501068","67","2024-04-08 19:00:54","2284744","2024-04-10 20:03:05.580012"
"E- Scudo 4P","1727","aVouFY3W4pECjqc8JmVuDyA",True,"AC","2024-04-09 01:09:58","b11FF","66517900000","45.875","10.886363983154297",NULL,"-20.06218147277832","-43.97575759887695",NULL,"9.579999923706055","0","0","0","-0.04431818053126335","31.125","2024-04-09 01:09:31.127","2284501","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","2532","a97R2-ei6a0SXnEfMCNYGaQ",True,"AC","2024-04-09 01:07:42","b9B7","177010370000","100","18.261363983154297",NULL,"-23.56743621826172","-46.40573501586914",NULL,"16.06999969482422","0","0","0","-0.6000000238418579","51","2024-04-09 01:05:17","2289408","2024-04-10 20:03:05.580012"
"Kangoo Z.E. MAXI 2 Lugares 2P","3004","ah2HiQ-UfY0WxOJOLzdklCg",True,"AC","2024-04-09 01:07:42","b9B7","177010370000","100","18.261363983154297",NULL,"-23.56743621826172","-46.40573501586914",NULL,"16.06999969482422","0","0","0","-0.6000000238418579","51","2024-04-09 01:05:17","2292296","2024-04-10 20:09:18.844365"
